timestep,vehicle id,position,carbon emission,service rate
2955.0,truck1,82586453#4,19442.93860882388,0.8586956521739131
2956.0,truck1,82586453#4,7883.3014669371905,0.8586956521739131
2957.0,truck1,82586453#4,0.0,0.8586956521739131
2958.0,truck1,82586453#4,0.0,0.8586956521739131
2959.0,truck1,82586453#4,0.0,0.8586956521739131
2960.0,truck1,82586453#4,6956.981961743516,0.8586956521739131
2961.0,truck1,82586453#4,7403.357737759096,0.8586956521739131
2962.0,truck1,82586453#4,7384.063148848086,0.8586956521739131
2963.0,truck1,82586453#4,7381.0018870856575,0.8586956521739131
2964.0,truck1,82586453#4,7380.837370830926,0.8586956521739131
2965.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2966.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2967.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2968.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2969.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2970.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2971.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2972.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2973.0,truck1,82586453#4,7380.555555555556,0.8586956521739131
2974.0,truck1,82586453#4,9238.483544450053,0.8586956521739131
2975.0,truck1,:cluster_4939723504_4939723505_4939723517_6387018279_#3more_3,10553.826317572464,0.8586956521739131
2976.0,truck1,:cluster_4939723504_4939723505_4939723517_6387018279_#3more_3,13977.984029808895,0.8586956521739131
2977.0,truck1,:cluster_4939723504_4939723505_4939723517_6387018279_#3more_3,16682.63245613139,0.8586956521739131
2978.0,truck1,:cluster_4939723504_4939723505_4939723517_6387018279_#3more_26,17133.652868520545,0.8586956521739131
2979.0,truck1,:cluster_4939723504_4939723505_4939723517_6387018279_#3more_26,19316.228256044673,0.8586956521739131
2980.0,truck1,:cluster_4939723504_4939723505_4939723517_6387018279_#3more_26,22322.975288852696,0.8586956521739131
2981.0,truck1,-81163819#10,24949.852455375156,0.8586956521739131
2982.0,truck1,-81163819#10,22225.73462869747,0.8586956521739131
2983.0,truck1,-81163819#10,27015.963599042243,0.8586956521739131
2984.0,truck1,-81163819#10,10620.190446734037,0.8586956521739131
2985.0,truck1,-81163819#10,0.0,0.8586956521739131
2986.0,truck1,-81163819#10,0.0,0.8586956521739131
2987.0,truck1,-81163819#10,7100.28965805142,0.8586956521739131
2988.0,truck1,-81163819#10,0.0,0.8586956521739131
2989.0,truck1,-81163819#10,0.0,0.8586956521739131
2990.0,truck1,-81163819#10,0.0,0.8586956521739131
2991.0,truck1,-81163819#10,0.0,0.8586956521739131
2992.0,truck1,-81163819#10,0.0,0.8586956521739131
2993.0,truck1,-81163819#10,0.0,0.8586956521739131
2994.0,truck1,-81163819#10,0.0,0.8586956521739131
2995.0,truck1,-81163819#10,0.0,0.8586956521739131
2996.0,truck1,-81163819#10,0.0,0.8586956521739131
2997.0,truck1,-81163819#10,0.0,0.8586956521739131
2998.0,truck1,-81163819#10,0.0,0.8586956521739131
2999.0,truck1,-81163819#10,0.0,0.8586956521739131
3000.0,truck1,-81163819#10,0.0,0.8586956521739131
3001.0,truck1,-81163819#10,0.0,0.8165137614678899
3002.0,truck1,-81163819#10,0.0,0.8165137614678899
3003.0,truck1,-81163819#10,0.0,0.8165137614678899
3004.0,truck1,-81163819#10,0.0,0.8165137614678899
3005.0,truck1,-81163819#10,0.0,0.8165137614678899
3006.0,truck1,-81163819#10,0.0,0.8165137614678899
3007.0,truck1,-81163819#10,0.0,0.8165137614678899
3008.0,truck1,-81163819#10,0.0,0.8165137614678899
3009.0,truck1,-81163819#10,0.0,0.8165137614678899
3010.0,truck1,-81163819#10,0.0,0.8165137614678899
3011.0,truck1,-81163819#10,0.0,0.8165137614678899
3012.0,truck1,-81163819#10,0.0,0.8165137614678899
3013.0,truck1,-81163819#10,0.0,0.8165137614678899
3014.0,truck1,-81163819#10,0.0,0.8165137614678899
3015.0,truck1,-81163819#10,0.0,0.8165137614678899
3016.0,truck1,-81163819#10,0.0,0.8165137614678899
3017.0,truck1,-81163819#10,0.0,0.8165137614678899
3018.0,truck1,-81163819#10,0.0,0.8165137614678899
3019.0,truck1,-81163819#10,0.0,0.8165137614678899
3020.0,truck1,-81163819#10,0.0,0.8165137614678899
3021.0,truck1,-81163819#10,0.0,0.8165137614678899
3022.0,truck1,-81163819#10,0.0,0.8165137614678899
3023.0,truck1,-81163819#10,0.0,0.8165137614678899
3024.0,truck1,-81163819#10,0.0,0.8165137614678899
3025.0,truck1,-81163819#10,0.0,0.8165137614678899
3026.0,truck1,-81163819#10,0.0,0.8165137614678899
3027.0,truck1,-81163819#10,0.0,0.8165137614678899
3028.0,truck1,-81163819#10,0.0,0.8165137614678899
3029.0,truck1,-81163819#10,0.0,0.8165137614678899
3030.0,truck1,-81163819#10,0.0,0.8165137614678899
3031.0,truck1,-81163819#10,0.0,0.8165137614678899
3032.0,truck1,-81163819#10,0.0,0.8165137614678899
3033.0,truck1,-81163819#10,0.0,0.8165137614678899
3034.0,truck1,-81163819#10,0.0,0.8165137614678899
3035.0,truck1,-81163819#10,0.0,0.8165137614678899
3036.0,truck1,-81163819#10,0.0,0.8165137614678899
3037.0,truck1,-81163819#10,0.0,0.8165137614678899
3038.0,truck1,-81163819#10,0.0,0.8165137614678899
3039.0,truck1,-81163819#10,0.0,0.8165137614678899
3040.0,truck1,-81163819#10,0.0,0.8165137614678899
3041.0,truck1,-81163819#10,0.0,0.8165137614678899
3042.0,truck1,-81163819#10,0.0,0.8165137614678899
3043.0,truck1,-81163819#10,0.0,0.8165137614678899
3044.0,truck1,-81163819#10,0.0,0.8165137614678899
3045.0,truck1,-81163819#10,0.0,0.8165137614678899
3046.0,truck1,-81163819#10,0.0,0.8165137614678899
3047.0,truck1,-81163819#10,0.0,0.8165137614678899
3048.0,truck1,-81163819#10,0.0,0.8165137614678899
3049.0,truck1,-81163819#10,0.0,0.8165137614678899
3050.0,truck1,-81163819#10,0.0,0.8165137614678899
3051.0,truck1,-81163819#10,0.0,0.8165137614678899
3052.0,truck1,-81163819#10,0.0,0.8165137614678899
3053.0,truck1,-81163819#10,0.0,0.8165137614678899
3054.0,truck1,-81163819#10,0.0,0.8165137614678899
3055.0,truck1,-81163819#10,0.0,0.8165137614678899
3056.0,truck1,-81163819#10,0.0,0.8165137614678899
3057.0,truck1,-81163819#10,0.0,0.8165137614678899
3058.0,truck1,-81163819#10,0.0,0.8165137614678899
3059.0,truck1,-81163819#10,0.0,0.8165137614678899
3060.0,truck1,-81163819#10,0.0,0.8165137614678899
3061.0,truck1,-81163819#10,0.0,0.8125
3062.0,truck1,-81163819#10,0.0,0.8125
3063.0,truck1,-81163819#10,0.0,0.8125
3064.0,truck1,-81163819#10,0.0,0.8125
3065.0,truck1,-81163819#10,0.0,0.8125
3066.0,truck1,-81163819#10,0.0,0.8125
3067.0,truck1,-81163819#10,0.0,0.8125
3068.0,truck1,-81163819#10,0.0,0.8125
3069.0,truck1,-81163819#10,0.0,0.8125
3070.0,truck1,-81163819#10,0.0,0.8125
3071.0,truck1,-81163819#10,0.0,0.8125
3072.0,truck1,-81163819#10,0.0,0.8125
3073.0,truck1,-81163819#10,0.0,0.8125
3074.0,truck1,-81163819#10,0.0,0.8125
3075.0,truck1,-81163819#10,0.0,0.8125
3076.0,truck1,-81163819#10,0.0,0.8125
3077.0,truck1,-81163819#10,0.0,0.8125
3078.0,truck1,-81163819#10,0.0,0.8125
3079.0,truck1,-81163819#10,0.0,0.8125
3080.0,truck1,-81163819#10,0.0,0.8125
3081.0,truck1,-81163819#10,0.0,0.8125
3082.0,truck1,-81163819#10,0.0,0.8125
3083.0,truck1,-81163819#10,0.0,0.8125
3084.0,truck1,-81163819#10,0.0,0.8125
3085.0,truck1,-81163819#10,0.0,0.8125
3086.0,truck1,-81163819#10,0.0,0.8125
3087.0,truck1,-81163819#10,0.0,0.8125
3088.0,truck1,-81163819#10,0.0,0.8125
3089.0,truck1,-81163819#10,0.0,0.8125
3090.0,truck1,-81163819#10,0.0,0.8125
3091.0,truck1,-81163819#10,0.0,0.8125
3092.0,truck1,-81163819#10,0.0,0.8125
3093.0,truck1,-81163819#10,0.0,0.8125
3094.0,truck1,-81163819#10,0.0,0.8125
3095.0,truck1,-81163819#10,0.0,0.8125
3096.0,truck1,-81163819#10,0.0,0.8125
3097.0,truck1,-81163819#10,0.0,0.8125
3098.0,truck1,-81163819#10,0.0,0.8125
3099.0,truck1,-81163819#10,0.0,0.8125
3100.0,truck1,-81163819#10,0.0,0.8125
3101.0,truck1,-81163819#10,0.0,0.8125
3102.0,truck1,-81163819#10,0.0,0.8125
3103.0,truck1,-81163819#10,0.0,0.8125
3104.0,truck1,-81163819#10,0.0,0.8125
3105.0,truck1,-81163819#10,0.0,0.8125
3106.0,truck1,-81163819#10,0.0,0.8125
3107.0,truck1,-81163819#10,0.0,0.8125
3108.0,truck1,-81163819#10,0.0,0.8125
3109.0,truck1,-81163819#10,0.0,0.8125
3110.0,truck1,-81163819#10,0.0,0.8125
3111.0,truck1,-81163819#10,0.0,0.8125
3112.0,truck1,-81163819#10,0.0,0.8125
3113.0,truck1,-81163819#10,0.0,0.8125
3114.0,truck1,-81163819#10,0.0,0.8125
3115.0,truck1,-81163819#10,0.0,0.8125
3116.0,truck1,-81163819#10,0.0,0.8125
3117.0,truck1,-81163819#10,0.0,0.8125
3118.0,truck1,-81163819#10,0.0,0.8125
3119.0,truck1,-81163819#10,0.0,0.8125
3120.0,truck1,-81163819#10,0.0,0.8125
3121.0,truck1,-81163819#10,0.0,0.8141592920353983
3122.0,truck1,-81163819#10,0.0,0.8141592920353983
3123.0,truck1,-81163819#10,0.0,0.8141592920353983
3124.0,truck1,-81163819#10,0.0,0.8141592920353983
3125.0,truck1,-81163819#10,0.0,0.8141592920353983
3126.0,truck1,-81163819#10,0.0,0.8141592920353983
3127.0,truck1,-81163819#10,0.0,0.8141592920353983
3128.0,truck1,-81163819#10,0.0,0.8141592920353983
3129.0,truck1,-81163819#10,0.0,0.8141592920353983
3130.0,truck1,-81163819#10,0.0,0.8141592920353983
3131.0,truck1,-81163819#10,0.0,0.8141592920353983
3132.0,truck1,-81163819#10,0.0,0.8141592920353983
3133.0,truck1,-81163819#10,0.0,0.8141592920353983
3134.0,truck1,-81163819#10,0.0,0.8141592920353983
3135.0,truck1,-81163819#10,0.0,0.8141592920353983
3136.0,truck1,-81163819#10,0.0,0.8141592920353983
3137.0,truck1,-81163819#10,0.0,0.8141592920353983
3138.0,truck1,-81163819#10,0.0,0.8141592920353983
3139.0,truck1,-81163819#10,0.0,0.8141592920353983
3140.0,truck1,-81163819#10,0.0,0.8141592920353983
3141.0,truck1,-81163819#10,0.0,0.8141592920353983
3142.0,truck1,-81163819#10,0.0,0.8141592920353983
3143.0,truck1,-81163819#10,0.0,0.8141592920353983
3144.0,truck1,-81163819#10,0.0,0.8141592920353983
3145.0,truck1,-81163819#10,0.0,0.8141592920353983
3146.0,truck1,-81163819#10,0.0,0.8141592920353983
3147.0,truck1,-81163819#10,0.0,0.8141592920353983
3148.0,truck1,-81163819#10,0.0,0.8141592920353983
3149.0,truck1,-81163819#10,0.0,0.8141592920353983
3150.0,truck1,-81163819#10,0.0,0.8141592920353983
3151.0,truck1,-81163819#10,0.0,0.8141592920353983
3152.0,truck1,-81163819#10,0.0,0.8141592920353983
3153.0,truck1,-81163819#10,0.0,0.8141592920353983
3154.0,truck1,-81163819#10,0.0,0.8141592920353983
3155.0,truck1,-81163819#10,0.0,0.8141592920353983
3156.0,truck1,-81163819#10,0.0,0.8141592920353983
3157.0,truck1,-81163819#10,0.0,0.8141592920353983
3158.0,truck1,-81163819#10,0.0,0.8141592920353983
3159.0,truck1,-81163819#10,0.0,0.8141592920353983
3160.0,truck1,-81163819#10,0.0,0.8141592920353983
3161.0,truck1,-81163819#10,0.0,0.8141592920353983
3162.0,truck1,-81163819#10,0.0,0.8141592920353983
3163.0,truck1,-81163819#10,0.0,0.8141592920353983
3164.0,truck1,-81163819#10,0.0,0.8141592920353983
3165.0,truck1,-81163819#10,0.0,0.8141592920353983
3166.0,truck1,-81163819#10,0.0,0.8141592920353983
3167.0,truck1,-81163819#10,0.0,0.8141592920353983
3168.0,truck1,-81163819#10,0.0,0.8141592920353983
3169.0,truck1,-81163819#10,0.0,0.8141592920353983
3170.0,truck1,-81163819#10,0.0,0.8141592920353983
3171.0,truck1,-81163819#10,0.0,0.8141592920353983
3172.0,truck1,-81163819#10,0.0,0.8141592920353983
3173.0,truck1,-81163819#10,0.0,0.8141592920353983
3174.0,truck1,-81163819#10,0.0,0.8141592920353983
3175.0,truck1,-81163819#10,0.0,0.8141592920353983
3176.0,truck1,-81163819#10,0.0,0.8141592920353983
3177.0,truck1,-81163819#10,0.0,0.8141592920353983
3178.0,truck1,-81163819#10,0.0,0.8141592920353983
3179.0,truck1,-81163819#10,0.0,0.8141592920353983
3180.0,truck1,-81163819#10,0.0,0.8141592920353983
3181.0,truck1,-81163819#10,0.0,0.8070175438596491
3182.0,truck1,-81163819#10,0.0,0.8070175438596491
3183.0,truck1,-81163819#10,0.0,0.8070175438596491
3184.0,truck1,-81163819#10,0.0,0.8070175438596491
3185.0,truck1,-81163819#10,0.0,0.8070175438596491
3186.0,truck1,-81163819#10,0.0,0.8070175438596491
3187.0,truck1,-81163819#10,0.0,0.8070175438596491
3188.0,truck1,-81163819#10,0.0,0.8070175438596491
3189.0,truck1,-81163819#10,0.0,0.8070175438596491
3190.0,truck1,-81163819#10,0.0,0.8070175438596491
3191.0,truck1,-81163819#10,0.0,0.8070175438596491
3192.0,truck1,-81163819#10,0.0,0.8070175438596491
3193.0,truck1,-81163819#10,0.0,0.8070175438596491
3194.0,truck1,-81163819#10,0.0,0.8070175438596491
3195.0,truck1,-81163819#10,0.0,0.8070175438596491
3196.0,truck1,-81163819#10,0.0,0.8070175438596491
3197.0,truck1,-81163819#10,0.0,0.8070175438596491
3198.0,truck1,-81163819#10,0.0,0.8070175438596491
3199.0,truck1,-81163819#10,0.0,0.8070175438596491
3200.0,truck1,-81163819#10,0.0,0.8070175438596491
3201.0,truck1,-81163819#10,0.0,0.8070175438596491
3202.0,truck1,-81163819#10,0.0,0.8070175438596491
3203.0,truck1,-81163819#10,0.0,0.8070175438596491
3204.0,truck1,-81163819#10,0.0,0.8070175438596491
3205.0,truck1,-81163819#10,0.0,0.8070175438596491
3206.0,truck1,-81163819#10,0.0,0.8070175438596491
3207.0,truck1,-81163819#10,0.0,0.8070175438596491
3208.0,truck1,-81163819#10,0.0,0.8070175438596491
3209.0,truck1,-81163819#10,0.0,0.8070175438596491
3210.0,truck1,-81163819#10,0.0,0.8070175438596491
3211.0,truck1,-81163819#10,0.0,0.8070175438596491
3212.0,truck1,-81163819#10,0.0,0.8070175438596491
3213.0,truck1,-81163819#10,0.0,0.8070175438596491
3214.0,truck1,-81163819#10,0.0,0.8070175438596491
3215.0,truck1,-81163819#10,0.0,0.8070175438596491
3216.0,truck1,-81163819#10,0.0,0.8070175438596491
3217.0,truck1,-81163819#10,0.0,0.8070175438596491
3218.0,truck1,-81163819#10,0.0,0.8070175438596491
3219.0,truck1,-81163819#10,0.0,0.8070175438596491
3220.0,truck1,-81163819#10,0.0,0.8070175438596491
3221.0,truck1,-81163819#10,0.0,0.8070175438596491
3222.0,truck1,-81163819#10,0.0,0.8070175438596491
3223.0,truck1,-81163819#10,0.0,0.8070175438596491
3224.0,truck1,-81163819#10,0.0,0.8070175438596491
3225.0,truck1,-81163819#10,0.0,0.8070175438596491
3226.0,truck1,-81163819#10,0.0,0.8070175438596491
3227.0,truck1,-81163819#10,0.0,0.8070175438596491
3228.0,truck1,-81163819#10,0.0,0.8070175438596491
3229.0,truck1,-81163819#10,0.0,0.8070175438596491
3230.0,truck1,-81163819#10,0.0,0.8070175438596491
3231.0,truck1,-81163819#10,0.0,0.8070175438596491
3232.0,truck1,-81163819#10,0.0,0.8070175438596491
3233.0,truck1,-81163819#10,0.0,0.8070175438596491
3234.0,truck1,-81163819#10,0.0,0.8070175438596491
3235.0,truck1,-81163819#10,0.0,0.8070175438596491
3236.0,truck1,-81163819#10,0.0,0.8070175438596491
3237.0,truck1,-81163819#10,0.0,0.8070175438596491
3238.0,truck1,-81163819#10,0.0,0.8070175438596491
3239.0,truck1,-81163819#10,0.0,0.8070175438596491
3240.0,truck1,-81163819#10,0.0,0.8070175438596491
3241.0,truck1,-81163819#10,0.0,0.8
3242.0,truck1,-81163819#10,0.0,0.8
3243.0,truck1,-81163819#10,0.0,0.8
3244.0,truck1,-81163819#10,0.0,0.8
3245.0,truck1,-81163819#10,0.0,0.8
3246.0,truck1,-81163819#10,0.0,0.8
3247.0,truck1,-81163819#10,0.0,0.8
3248.0,truck1,-81163819#10,0.0,0.8
3249.0,truck1,-81163819#10,0.0,0.8
3250.0,truck1,-81163819#10,0.0,0.8
3251.0,truck1,-81163819#10,0.0,0.8
3252.0,truck1,-81163819#10,0.0,0.8
3253.0,truck1,-81163819#10,0.0,0.8
3254.0,truck1,-81163819#10,0.0,0.8
3255.0,truck1,-81163819#10,0.0,0.8
3256.0,truck1,-81163819#10,0.0,0.8
3257.0,truck1,-81163819#10,0.0,0.8
3258.0,truck1,-81163819#10,0.0,0.8
3259.0,truck1,-81163819#10,0.0,0.8
3260.0,truck1,-81163819#10,0.0,0.8
3261.0,truck1,-81163819#10,0.0,0.8
3262.0,truck1,-81163819#10,0.0,0.8
3263.0,truck1,-81163819#10,0.0,0.8
3264.0,truck1,-81163819#10,0.0,0.8
3265.0,truck1,-81163819#10,0.0,0.8
3266.0,truck1,-81163819#10,0.0,0.8
3267.0,truck1,-81163819#10,0.0,0.8
3268.0,truck1,-81163819#10,0.0,0.8
3269.0,truck1,-81163819#10,0.0,0.8
3270.0,truck1,-81163819#10,0.0,0.8
3271.0,truck1,-81163819#10,0.0,0.8
3272.0,truck1,-81163819#10,0.0,0.8
3273.0,truck1,-81163819#10,0.0,0.8
3274.0,truck1,-81163819#10,0.0,0.8
3275.0,truck1,-81163819#10,0.0,0.8
3276.0,truck1,-81163819#10,0.0,0.8
3277.0,truck1,-81163819#10,0.0,0.8
3278.0,truck1,-81163819#10,0.0,0.8
3279.0,truck1,-81163819#10,0.0,0.8
3280.0,truck1,-81163819#10,0.0,0.8
3281.0,truck1,-81163819#10,0.0,0.8
3282.0,truck1,-81163819#10,0.0,0.8
3283.0,truck1,-81163819#10,0.0,0.8
3284.0,truck1,-81163819#10,0.0,0.8
3285.0,truck1,-81163819#10,0.0,0.8
3286.0,truck1,-81163819#10,0.0,0.8
3287.0,truck1,-81163819#10,7380.555555555556,0.8
3288.0,truck1,-81163819#10,7380.555555555556,0.8
3289.0,truck1,-81163819#10,7380.555555555556,0.8
3290.0,truck1,-81163819#10,7380.555555555556,0.8
3291.0,truck1,-81163819#10,8924.601930455741,0.8
3292.0,truck1,-81163819#10,12675.368431866333,0.8
3293.0,truck1,-81163819#10,16111.04093052704,0.8
3294.0,truck1,-81163819#10,17973.57933446688,0.8
3295.0,truck1,-81163819#10,20693.99370418124,0.8
3296.0,truck1,-81163819#10,23584.924603998094,0.8
3297.0,truck1,-81163819#10,22943.88222743147,0.8
3298.0,truck1,-81163819#10,23707.002521935952,0.8
3299.0,truck1,-81163819#10,22889.4493577356,0.8
3300.0,truck1,-81163819#10,28659.12289044079,0.8
3301.0,truck1,-81163819#10,32776.540148281216,0.8050847457627118
3302.0,truck1,-81163819#10,35609.72801473023,0.8050847457627118
3303.0,truck1,-81163819#10,31076.790129553847,0.8050847457627118
3304.0,truck1,-81163819#9,32092.387071389363,0.8050847457627118
3305.0,truck1,-81163819#9,34195.390583175285,0.8050847457627118
3306.0,truck1,-81163819#9,17731.28933130462,0.8050847457627118
3307.0,truck1,-81163819#9,14898.670135194705,0.8050847457627118
3308.0,truck1,-81163819#9,0.0,0.8050847457627118
3309.0,truck1,-81163819#9,16904.798591664556,0.8050847457627118
3310.0,truck1,-81163819#9,19891.88635800606,0.8050847457627118
3311.0,truck1,-81163819#9,11359.789509539081,0.8050847457627118
3312.0,truck1,-81163819#9,18264.691807713298,0.8050847457627118
3313.0,truck1,-81163819#9,12847.720178779095,0.8050847457627118
3314.0,truck1,-81163819#9,9303.459765637397,0.8050847457627118
3315.0,truck1,-81163819#9,21968.361158165117,0.8050847457627118
3316.0,truck1,:cluster_6544325116_6544325117_8796721938_961146527_7,0.0,0.8050847457627118
3317.0,truck1,:cluster_6544325116_6544325117_8796721938_961146527_7,15124.29694838338,0.8050847457627118
3318.0,truck1,:cluster_6544325116_6544325117_8796721938_961146527_7,12557.622076018733,0.8050847457627118
3319.0,truck1,-81163819#5,25669.075258612716,0.8050847457627118
3320.0,truck1,-81163819#5,11568.895909255905,0.8050847457627118
3321.0,truck1,-81163819#5,13776.201101620041,0.8050847457627118
3322.0,truck1,:6569017975_7,19962.34433290416,0.8050847457627118
3323.0,truck1,-81163819#3,0.0,0.8050847457627118
3324.0,truck1,-81163819#3,23526.1522517522,0.8050847457627118
3325.0,truck1,-81163819#3,0.0,0.8050847457627118
3326.0,truck1,-81163819#2,20677.808349615523,0.8050847457627118
3327.0,truck1,-81163819#2,8876.313726465296,0.8050847457627118
3328.0,truck1,-81163819#2,15017.404030159712,0.8050847457627118
3329.0,truck1,-81163819#2,22379.72218653398,0.8050847457627118
3330.0,truck1,-81163819#2,13722.757711518618,0.8050847457627118
3331.0,truck1,-81163819#2,0.0,0.8050847457627118
3332.0,truck1,-81163819#2,0.0,0.8050847457627118
3333.0,truck1,-81163819#2,20173.659331297826,0.8050847457627118
3334.0,truck1,-81163819#2,20663.24307189293,0.8050847457627118
3335.0,truck1,-81163819#2,15309.346335290356,0.8050847457627118
